AnimalId,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color
A692471,Cokito,01/12/2014 11:43,Transfer,Partner,Dog,Neutered Male,2 years,Maltese/Shih Tzu,White
A670596,Fred,12/01/2014 12:15,Return_to_owner,,Dog,Spayed Female,4 years,Labrador Retriever,Yellow
A708513,,01/08/2015 18:42,Adoption,,Dog,Spayed Female,3 months,Dachshund Mix,White/Brown
A706973,Bella,08/07/2015 16:24,Return_to_owner,,Dog,Spayed Female,3 years,Lhasa Apso Mix,Brown/Gray
A712338,Noel,27/09/2015 12:36,Adoption,Offsite,Dog,Neutered Male,5 months,Harrier Mix,Tricolor
A681067,Summer,14/10/2014 15:19,Euthanasia,Aggressive,Dog,Spayed Female,3 years,Staffordshire Mix,Fawn
A696736,Addie,11/02/2015 12:32,Return_to_owner,,Dog,Spayed Female,5 years,Norwich Terrier Mix,Red/White
A689052,,28/09/2014 15:45,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,White/Orange Tabby
A665990,Lily,02/11/2013 11:33,Return_to_owner,,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Tan/White
A719825,Lacy,02/02/2016 12:18,Adoption,,Dog,Spayed Female,3 months,Chihuahua Shorthair/Jack Russell Terrier,Red/White
A718577,Sancho,05/01/2016 15:10,Return_to_owner,,Dog,Neutered Male,5 years,Labrador Retriever Mix,Black/White
A682287,Philemon,30/06/2014 11:17,Return_to_owner,,Cat,Intact Male,5 years,Domestic Medium Hair Mix,Black
A702496,Murphy,18/05/2015 18:22,Adoption,,Dog,Neutered Male,8 months,Basset Hound Mix,Black/White
A676218,Agatha,08/05/2014 14:32,Adoption,,Dog,Spayed Female,2 years,Jack Russell Terrier/Pit Bull,White/Brown
A675538,Copper,09/04/2014 16:16,Transfer,Partner,Dog,Neutered Male,6 months,Beagle,Orange/White
A691864,Sloopy,11/11/2014 18:42,Return_to_owner,,Dog,Neutered Male,8 years,Bernese Mountain Dog Mix,Tricolor
A702504,,14/05/2015 18:50,Transfer,Partner,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Calico
A710517,Daisy,20/10/2015 08:34,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Black
A720371,Moose,15/02/2016 00:00,Transfer,Partner,Dog,Neutered Male,4 months,Anatol Shepherd/Labrador Retriever,Buff
A680053,Ginger,09/06/2014 13:29,Adoption,,Dog,Spayed Female,8 years,Cocker Spaniel Mix,White/Liver
A678245,Canelo,15/05/2014 13:29,Transfer,Partner,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Gold
A702174,,28/07/2015 10:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Longhair Mix,Black
A683022,Rosebud,06/07/2014 12:32,Return_to_owner,,Dog,Spayed Female,13 years,Great Pyrenees Mix,White
A690109,Bugsy,15/11/2014 14:07,Transfer,Partner,Dog,Neutered Male,5 years,Pug,Brown/Black
A707310,Legs,13/08/2015 13:26,Transfer,Partner,Dog,Neutered Male,5 months,Chihuahua Longhair Mix,Brown
A709667,,12/08/2015 11:40,Transfer,Partner,Dog,Intact Male,1 month,Labrador Retriever Mix,Black/White
A695213,Yogi,19/01/2015 18:33,Adoption,,Dog,Neutered Male,1 year,Siberian Husky Mix,White
A679767,,29/05/2014 18:50,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Calico
A693315,Piper,07/12/2014 18:25,Adoption,,Dog,Spayed Female,6 months,Chihuahua Shorthair/Yorkshire Terrier,Black/Brown
A674944,Janie,06/05/2014 13:20,Adoption,,Cat,Spayed Female,7 years,Domestic Shorthair Mix,Calico
A689674,Roxy,12/10/2014 18:02,Adoption,,Dog,Spayed Female,1 year,Alaskan Malamute/Akita,Brown/Black
A663386,Bolou,02/12/2013 11:49,Transfer,Partner,Dog,Neutered Male,4 years,Chow Chow,Blue
A711339,Sadie Rose,10/09/2015 13:13,Euthanasia,Aggressive,Dog,Spayed Female,2 years,Rottweiler,Black/Brown
A671526,Ethal,01/02/2014 18:30,Adoption,,Dog,Spayed Female,12 years,Labrador Retriever Mix,Yellow
A620222,Hope,18/10/2015 16:41,Adoption,,Dog,Spayed Female,4 years,Collie Rough Mix,Tan/Black
A700046,,09/04/2015 14:17,Transfer,Partner,Cat,Unknown,3 days,Domestic Shorthair Mix,Black
A683408,,10/07/2014 18:16,Transfer,Partner,Cat,Intact Female,1 year,Domestic Shorthair Mix,Tortie
A680516,Derrick,06/06/2014 13:01,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby/White
A710897,Origami,04/09/2015 15:53,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby
A711724,,11/09/2015 00:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Brown Tabby
A676859,Midnight,18/04/2014 11:56,Return_to_owner,,Dog,Neutered Male,1 year,Flat Coat Retriever Mix,Black/White
A708327,Xena,08/08/2015 15:22,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Blue/White
A717916,Manchita,26/12/2015 12:34,Return_to_owner,,Dog,Neutered Male,5 years,Chihuahua Shorthair Mix,Tricolor
A711169,Beyonce,03/09/2015 11:44,Return_to_owner,,Dog,Intact Female,2 years,American Pit Bull Terrier Mix,Fawn/White
A681720,Shaw May,21/06/2014 18:17,Return_to_owner,,Dog,Spayed Female,1 year,Pit Bull/Boxer,Brown Brindle/White
A685447,Prinsesa,08/08/2014 15:32,Return_to_owner,,Dog,Spayed Female,8 years,Chihuahua Shorthair Mix,Black/White
A408035,Lizzie,27/12/2014 12:59,Return_to_owner,,Dog,Spayed Female,12 years,Pit Bull Mix,Brown Brindle
A677994,Isadora,29/07/2014 13:43,Adoption,Foster,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Tortie
A663986,Roberto,02/10/2013 16:38,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black/White
A683712,,21/07/2014 13:07,Transfer,Partner,Dog,Spayed Female,10 months,Dachshund Wirehair/Chihuahua Longhair,Gray/White
A648065,Kerubin,24/05/2015 10:58,Euthanasia,Rabies Risk,Dog,Neutered Male,3 years,Basset Hound Mix,White/Brown
A703494,Stormy,03/06/2015 12:33,Euthanasia,Suffering,Cat,Intact Female,1 month,Domestic Longhair Mix,Black
A691862,Rage,11/11/2014 18:51,Return_to_owner,,Dog,Neutered Male,1 year,Pit Bull Mix,White/Tan
A684531,,02/08/2014 11:58,Transfer,Partner,Dog,Intact Male,7 months,Chow Chow/Australian Cattle Dog,White/Red
A700776,,19/04/2015 13:47,Euthanasia,Suffering,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Black
A708720,Moon Light,03/09/2015 18:25,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black/White
A680286,Oliver,01/06/2014 18:50,Return_to_owner,,Dog,Neutered Male,6 years,Miniature Schnauzer,Gray
A675977,Jude,03/04/2014 18:17,Return_to_owner,,Dog,Spayed Female,2 years,Pit Bull Mix,White/Brown
A682579,,23/07/2014 16:02,Transfer,Partner,Dog,Intact Male,1 month,Miniature Poodle Mix,Black/White
A695946,Sister,15/02/2015 14:34,Adoption,,Dog,Spayed Female,1 year,Pit Bull Mix,Black/White
A689110,,30/09/2014 09:00,Transfer,SCRP,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Black/White
A672237,Tina,24/02/2014 14:28,Adoption,,Dog,Spayed Female,2 months,Boxer/Catahoula,Red/White
A545780,Daniel Leon,17/12/2013 17:23,Return_to_owner,,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Orange Tabby/White
A705583,,20/06/2015 18:53,Transfer,Partner,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A709825,,15/08/2015 15:34,Euthanasia,Suffering,Dog,Intact Male,5 years,Pit Bull/Chinese Sharpei,Tan/White
A720427,Callie,14/02/2016 16:21,Adoption,,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Calico
A613821,Rosie,12/09/2014 08:18,Adoption,Foster,Dog,Spayed Female,5 years,Pit Bull Mix,Tan/White
A716970,Noel,06/12/2015 18:20,Adoption,,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Tricolor
A674469,Diamond,25/03/2014 17:15,Return_to_owner,,Dog,Intact Female,1 year,Pit Bull Mix,Blue/White
A668246,,08/12/2013 16:18,Transfer,Partner,Dog,Intact Female,2 years,Pit Bull Mix,Tan/White
A687037,Oscar,17/08/2015 16:54,Return_to_owner,,Cat,Neutered Male,13 years,Domestic Shorthair Mix,Orange Tabby
A709749,Janeane,22/09/2015 12:49,Transfer,Partner,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Calico
A678088,June,24/06/2014 16:39,Adoption,,Cat,Spayed Female,2 years,Domestic Medium Hair Mix,Orange Tabby/White
A699713,,02/04/2015 09:00,Transfer,SCRP,Cat,Intact Male,8 months,Domestic Shorthair Mix,Cream Tabby
A704438,Cedric,05/06/2015 15:51,Return_to_owner,,Dog,Neutered Male,4 years,Chihuahua Shorthair Mix,Black/Tan
A509228,Cesar,10/04/2014 14:20,Return_to_owner,,Dog,Neutered Male,8 years,Pit Bull,Blue/White
A677773,,29/04/2014 13:38,Transfer,Partner,Cat,Intact Female,6 days,Domestic Shorthair Mix,Orange Tabby
A682672,Dude,01/07/2014 15:10,Return_to_owner,,Dog,Neutered Male,8 years,Chihuahua Shorthair Mix,Tan
A656608,Rascal,03/09/2015 13:39,Transfer,Partner,Dog,Neutered Male,2 years,Dachshund/Chihuahua Shorthair,Brown/White
A683114,French Fry,23/08/2014 16:51,Transfer,Partner,Cat,Neutered Male,4 months,Domestic Shorthair Mix,White/Orange Tabby
A679916,Jacks,11/06/2014 15:50,Adoption,,Dog,Neutered Male,3 years,German Shepherd Mix,Brown/Black
A718646,Agatha,21/01/2016 16:39,Adoption,,Dog,Spayed Female,7 years,Jack Russell Terrier Mix,White/Brown
A692608,Lucky,01/03/2015 13:37,Transfer,Partner,Dog,Neutered Male,1 year,Pit Bull Mix,Blue/White
A664058,Bubba,01/06/2015 17:47,Adoption,,Dog,Neutered Male,2 years,Labrador Retriever/Pit Bull,Black/White
A702743,Jackson,24/06/2015 18:17,Adoption,,Dog,Neutered Male,3 months,Labrador Retriever Mix,Black/White
A689480,Miracle,10/10/2014 15:07,Transfer,Partner,Cat,Spayed Female,9 months,Domestic Shorthair Mix,Calico
A720862,Cerberus,16/02/2016 16:59,Return_to_owner,,Dog,Neutered Male,6 months,Labrador Retriever Mix,Black/White
A695579,Cleopatra,31/01/2015 17:47,Adoption,,Dog,Spayed Female,4 years,American Staffordshire Terrier,Brown/White
A686225,Shiner,06/09/2014 17:58,Adoption,,Dog,Neutered Male,6 months,Labrador Retriever/Dalmatian,White/Brown
A677306,,23/09/2014 11:16,Adoption,Foster,Cat,Neutered Male,6 months,Domestic Shorthair Mix,Brown Tabby
A683996,,25/07/2014 16:43,Transfer,Partner,Dog,Neutered Male,7 months,Labrador Retriever,Yellow
A704806,,09/06/2015 15:54,Transfer,Partner,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Brown Tabby
A704952,Tommy,11/08/2015 00:00,Transfer,Partner,Cat,Neutered Male,3 months,Domestic Medium Hair Mix,Brown Tabby
A623449,Topi,05/01/2014 12:22,Adoption,,Dog,Neutered Male,5 years,Pointer/Chinese Sharpei,White/Brown
A706993,,15/07/2015 16:24,Adoption,,Dog,Neutered Male,1 year,Dachshund Mix,Brown
A705590,,27/06/2015 13:19,Adoption,,Dog,Neutered Male,2 months,Australian Shepherd/Labrador Retriever,Black Brindle
A688313,Silvia,28/10/2014 15:33,Transfer,Partner,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Brown Tabby
A702652,Mitsy Bitsy,21/05/2015 17:52,Adoption,,Dog,Spayed Female,7 years,Maltese Mix,White
A694517,Robbie,03/01/2015 18:52,Adoption,,Dog,Neutered Male,1 year,Beagle/Labrador Retriever,Black/White
A706229,Elvis,26/06/2015 19:11,Euthanasia,Suffering,Dog,Neutered Male,15 years,Labrador Retriever Mix,Black/White
A707208,Connie,19/07/2015 11:13,Return_to_owner,,Dog,Intact Female,1 year,Boxer Mix,Brown/White
A713201,,07/10/2015 18:16,Adoption,,Dog,Spayed Female,2 months,Australian Cattle Dog Mix,Black/White
A707105,Riley,31/07/2015 16:24,Adoption,,Dog,Spayed Female,8 years,Rat Terrier Mix,White/Black
A667850,Sissy,24/12/2013 14:41,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Black/White
A714098,Mini,23/10/2015 15:21,Adoption,,Dog,Spayed Female,8 years,Chihuahua Shorthair Mix,Black/White
A676636,,16/04/2014 17:34,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Brown Tabby
A705242,Ernie,23/06/2015 13:39,Transfer,Partner,Cat,Neutered Male,2 years,Domestic Longhair Mix,Orange Tabby
A658546,Noodle,06/11/2013 11:11,Died,In Foster,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Brown Tabby
A693414,,20/12/2014 13:06,Adoption,,Dog,Spayed Female,10 months,Carolina Dog Mix,Tan/Black
A687418,,04/09/2014 17:11,Transfer,Partner,Cat,Intact Female,2 days,Domestic Shorthair Mix,Calico
A667962,,27/11/2013 19:20,Transfer,SCRP,Cat,Intact Female,2 years,Domestic Medium Hair Mix,Tortie
A705976,Rick,01/08/2015 17:47,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black/White
A629810,Julio,18/09/2015 15:06,Return_to_owner,,Dog,Neutered Male,8 years,Miniature Schnauzer,Black/Tan
A685734,,17/08/2014 17:21,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever Mix,Brown/White
A594904,Tashi,08/07/2014 11:12,Euthanasia,Suffering,Dog,Neutered Male,5 years,Australian Shepherd/Chow Chow,Black/Brown
A669391,Einstein,20/12/2013 11:44,Return_to_owner,,Dog,Intact Male,2 years,Miniature Schnauzer Mix,White
A717079,Baby Girl,02/12/2015 12:59,Return_to_owner,,Dog,Spayed Female,3 years,Black Mouth Cur Mix,Brown/Black
A701717,,04/05/2015 13:44,Transfer,Partner,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Black
A658783,Maggie,16/01/2016 16:48,Transfer,Partner,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Brown/White
A664338,J,24/12/2013 15:16,Transfer,Partner,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Black
A684150,Gemini,15/09/2014 12:48,Return_to_owner,,Dog,Spayed Female,1 year,Pit Bull Mix,White/Black
A716961,,01/12/2015 08:02,Euthanasia,Suffering,Dog,Intact Female,4 weeks,Chihuahua Longhair Mix,Tan
A679130,,21/05/2014 19:43,Transfer,SCRP,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Blue/White
A580469,Alex,27/11/2013 11:08,Return_to_owner,,Dog,Neutered Male,12 years,Labrador Retriever Mix,Yellow
A681294,Bumper,26/06/2014 12:13,Transfer,Partner,Dog,Neutered Male,6 months,American Staffordshire Terrier Mix,Brown/White
A251214,Rex,04/09/2014 16:12,Return_to_owner,,Dog,Neutered Male,12 years,German Shepherd Mix,Cream
A679592,Caramel,12/07/2014 12:20,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Torbie
A686746,,26/08/2014 14:01,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Orange Tabby
A685147,Luke,08/09/2014 15:23,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Medium Hair Mix,Brown Tabby/White
A700597,Leo,25/04/2015 22:54,Adoption,Offsite,Dog,Neutered Male,2 years,Yorkshire Terrier Mix,Tan
A696000,Pepper,11/02/2015 12:41,Adoption,,Cat,Neutered Male,5 months,Domestic Shorthair Mix,Blue Tabby
A695969,Baby Girl,27/06/2015 14:07,Transfer,Partner,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Black
A677841,,30/04/2014 09:25,Euthanasia,Suffering,Cat,Unknown,1 month,Domestic Shorthair Mix,Black
A708684,Bobbie,03/08/2015 00:00,Transfer,Partner,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Cream Tabby/White
A685280,,05/08/2014 12:47,Transfer,Partner,Cat,Intact Male,1 week,Domestic Shorthair Mix,Black/White
A652416,Brisket,13/11/2015 14:38,Return_to_owner,,Dog,Neutered Male,5 years,Catahoula Mix,White/Yellow Brindle
A665233,,15/10/2013 16:10,Transfer,Partner,Dog,Intact Female,1 month,Australian Kelpie Mix,Tricolor
A720638,,18/02/2016 17:31,Adoption,,Dog,Spayed Female,2 years,Labrador Retriever Mix,Brown
A673330,Prieto,10/03/2014 17:04,Transfer,Partner,Dog,Neutered Male,3 years,Yorkshire Terrier/Border Terrier,Gray/Tan
A681403,Mr. Pip,13/07/2014 17:37,Adoption,,Cat,Neutered Male,1 month,Domestic Shorthair Mix,Black/White
A692394,Teddy,01/03/2015 14:41,Adoption,,Dog,Neutered Male,2 years,German Shepherd/Black Mouth Cur,Brown/White
A670598,Pete,18/01/2014 15:17,Adoption,,Dog,Neutered Male,1 year,Harrier Mix,Tricolor
A668674,Ernie,27/12/2013 17:50,Euthanasia,Aggressive,Dog,Neutered Male,8 months,Labrador Retriever Mix,Brown/White
A701157,,24/04/2015 15:53,Transfer,Partner,Cat,Intact Female,2 weeks,Siamese Mix,Lynx Point
A669861,,21/01/2014 13:12,Transfer,Partner,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Brown Tabby
A678132,Sheeba,11/07/2014 06:59,Adoption,Foster,Dog,Spayed Female,7 years,Collie Rough/Chinese Sharpei,Brown/Black
A679029,,15/05/2014 15:54,Euthanasia,Suffering,Dog,Intact Male,10 months,Chihuahua Longhair/Cairn Terrier,Black/Tan
A668627,Rosie,14/12/2013 12:37,Transfer,Partner,Dog,Spayed Female,2 years,Chihuahua Shorthair/Rat Terrier,Tricolor
A679985,Luna,10/06/2014 11:41,Transfer,Partner,Dog,Intact Female,8 years,Pit Bull Mix,White/Tan
A690789,Odin,16/11/2014 17:17,Adoption,,Dog,Neutered Male,2 years,Siberian Husky Mix,Brown/White
A716348,,18/11/2015 17:56,Transfer,Partner,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Brown Tabby
A692835,Dana,05/05/2015 19:21,Adoption,,Dog,Spayed Female,2 years,Beagle Mix,Black Brindle/White
A684711,Wally,02/08/2014 17:50,Euthanasia,Suffering,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tiger
A699518,Bevo,05/04/2015 12:37,Transfer,Partner,Dog,Neutered Male,4 years,Pit Bull Mix,Fawn
A715083,Daisy,03/11/2015 18:27,Return_to_owner,,Dog,Spayed Female,6 months,Cairn Terrier Mix,Brown/Black
A702676,Sage,27/12/2015 16:52,Transfer,Partner,Dog,Spayed Female,9 months,Australian Cattle Dog Mix,Tricolor
A642905,Cody,04/03/2014 13:52,Transfer,Partner,Cat,Neutered Male,9 years,Siamese Mix,Flame Point
A705171,,14/06/2015 14:35,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Orange Tabby
A669185,,18/12/2013 18:27,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever Mix,Tan/White
A702972,Clyde,15/08/2015 17:34,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Black/White
A694532,,03/01/2015 17:43,Adoption,,Cat,Neutered Male,6 months,Domestic Shorthair Mix,Orange Tabby/White
A712337,Howard,10/02/2016 00:00,Transfer,Partner,Dog,Neutered Male,2 years,Australian Cattle Dog/Staffordshire,Black/White
A679456,Kovu,29/05/2014 17:03,Adoption,,Cat,Neutered Male,2 months,Manx Mix,Blue Tabby
A699599,Duke,30/03/2015 00:00,Return_to_owner,,Dog,Neutered Male,12 years,Labrador Retriever Mix,Black
A680404,Toby,08/06/2014 17:12,Adoption,,Dog,Neutered Male,6 months,Labrador Retriever/Australian Kelpie,Tricolor
A673490,Charlie,01/03/2014 17:29,Adoption,,Dog,Neutered Male,7 months,Chihuahua Shorthair Mix,Black/Brown
A710633,Ruckus,01/09/2015 17:06,Return_to_owner,,Dog,Intact Female,2 years,Pit Bull Mix,Blue/White
A705621,,24/06/2015 19:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Tortie/White
A672255,Snickers,07/03/2014 12:18,Transfer,Partner,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Brown Tabby
A705434,,10/07/2015 17:34,Adoption,Foster,Dog,Spayed Female,2 months,Dachshund Mix,Tricolor
A623561,Marley,02/11/2015 11:56,Return_to_owner,,Dog,Neutered Male,6 years,Pit Bull Mix,Blue/White
A678067,Sparky,05/05/2014 18:46,Adoption,,Dog,Neutered Male,6 years,Dachshund/Havanese,Tan/White
A595426,Spot,20/10/2015 17:08,Return_to_owner,,Dog,Neutered Male,5 years,Chihuahua Shorthair Mix,White/Brown
A696501,Flaco,18/05/2015 17:34,Transfer,Partner,Dog,Neutered Male,4 years,Pit Bull Mix,Red/White
A703653,Kat,20/06/2015 19:11,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby
A668098,Colonel,30/12/2013 16:08,Transfer,Partner,Dog,Neutered Male,2 years,Pit Bull Mix,Blue/White
A674570,Buffy,09/04/2014 16:52,Adoption,,Dog,Spayed Female,1 year,Great Pyrenees/Border Collie,White/Black
A695076,Blu,15/01/2015 14:28,Transfer,Partner,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Blue Tabby
A704695,Glynnis,15/06/2015 15:40,Transfer,Partner,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Blue Tabby
A664491,,10/10/2013 18:44,Died,In Kennel,Dog,Intact Male,1 month,Labrador Retriever Mix,Black
A677774,,29/04/2014 13:38,Transfer,Partner,Cat,Intact Female,6 days,Domestic Shorthair Mix,Orange Tabby
A686614,Winston,29/08/2014 13:04,Transfer,Partner,Dog,Intact Male,3 years,Greater Swiss Mountain Dog Mix,Tricolor
A695260,Rufus,16/01/2015 17:06,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Orange Tabby
A705998,Nanette,03/07/2015 12:22,Transfer,Partner,Cat,Intact Female,2 months,Domestic Shorthair Mix,Black
A703978,Buster,01/06/2015 13:45,Return_to_owner,,Dog,Neutered Male,5 years,Standard Schnauzer Mix,Black/White
A676292,Blacky,08/04/2014 15:29,Transfer,Partner,Dog,Intact Male,5 months,Miniature Pinscher/Chihuahua Shorthair,Black/Tan
A688366,Turbo,22/09/2014 13:10,Adoption,,Cat,Intact Male,2 months,Domestic Shorthair Mix,Blue Tabby
A717671,Baby,15/12/2015 18:20,Return_to_owner,,Dog,Intact Male,13 years,Toy Poodle Mix,Gray/White
A498735,Gretel,28/03/2015 12:32,Return_to_owner,,Dog,Spayed Female,8 years,Miniature Schnauzer Mix,Black/Gray
A688472,Rickon,18/11/2014 15:54,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Brown Tabby
A714181,Patricia,02/11/2015 16:54,Transfer,Partner,Dog,Spayed Female,10 months,Australian Cattle Dog/Labrador Retriever,Tan/White
A704244,,03/06/2015 09:00,Transfer,SCRP,Cat,Intact Male,1 year,Domestic Shorthair Mix,Orange Tabby/White
A715132,,01/11/2015 09:00,Transfer,SCRP,Cat,Intact Female,1 year,Siamese Mix,Lynx Point/White
A684103,,19/07/2014 17:25,Transfer,Partner,Cat,Intact Male,1 weeks,Domestic Shorthair Mix,Cream/Orange
A681232,Sadie,20/06/2014 13:44,Transfer,Partner,Dog,Spayed Female,2 years,Queensland Heeler Mix,Blue Merle/Black
A687918,Isaac,07/12/2014 18:13,Adoption,,Cat,Neutered Male,3 months,Domestic Longhair Mix,Black
A697287,Misha,26/02/2015 18:06,Adoption,,Dog,Spayed Female,6 months,Blue Lacy Mix,Blue/White
A609889,Lulu,25/05/2015 15:05,Return_to_owner,,Dog,Spayed Female,3 years,Yorkshire Terrier/Chihuahua Longhair,Tricolor
A712044,Owen,22/09/2015 18:09,Adoption,,Dog,Neutered Male,2 months,German Shepherd/Labrador Retriever,Red/Black
A670646,Beethoven,15/01/2014 13:11,Return_to_owner,,Dog,Spayed Female,2 months,Bernese Mountain Dog Mix,Black/White
A671291,Remus,22/01/2014 14:04,Return_to_owner,,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby
A708534,,01/08/2015 12:47,Transfer,Partner,Dog,Intact Male,3 weeks,Pit Bull Mix,Brown/White
A672607,Shiner,13/02/2014 18:15,Return_to_owner,,Dog,Neutered Male,2 years,Jack Russell Terrier Mix,White/Tan
A713165,Reaver,31/10/2015 13:41,Died,In Foster,Cat,Neutered Male,6 months,Domestic Shorthair Mix,Brown Tabby/White
A640235,Lucy,30/07/2015 15:55,Return_to_owner,,Dog,Spayed Female,4 years,Miniature Poodle Mix,White
